dt,x,y,position,velocity,acceleration,jerk,heading
0.005000,2.743586,11.307961,2.008007,3.451153,2.956005,-0.049533,0.006321
0.005000,2.760916,11.308071,2.025337,3.465931,2.955759,-0.049290,0.006399
0.005000,2.778319,11.308183,2.042740,3.480709,2.955506,-0.050532,0.006477
0.005000,2.795796,11.308297,2.060218,3.495485,2.955255,-0.050244,0.006555
0.005000,2.813347,11.308413,2.077769,3.510260,2.955003,-0.050461,0.006635
0.005000,2.830972,11.308531,2.095394,3.525034,2.954749,-0.050677,0.006715
0.005000,2.848670,11.308650,2.113093,3.539806,2.954495,-0.050892,0.006796
0.005000,2.866443,11.308772,2.130866,3.554578,2.954240,-0.051028,0.006878
0.005000,2.884289,11.308895,2.148713,3.569348,2.953988,-0.050360,0.006960
0.005000,2.902209,11.309021,2.166633,3.584116,2.953725,-0.052531,0.007043
0.005000,2.920203,11.309148,2.184628,3.598883,2.953466,-0.051756,0.007127
0.005000,2.938271,11.309278,2.202696,3.613650,2.953207,-0.051971,0.007212
0.005000,2.956413,11.309409,2.220838,3.628414,2.952949,-0.051473,0.007298
0.005000,2.974628,11.309543,2.239054,3.643178,2.952687,-0.052418,0.007384
0.005000,2.992917,11.309679,2.257344,3.657940,2.952421,-0.053270,0.007471
0.005000,3.011280,11.309817,2.275707,3.672701,2.952157,-0.052829,0.007559
0.005000,3.029717,11.309957,2.294144,3.687460,2.951898,-0.051687,0.007648
0.005000,3.048228,11.310100,2.312655,3.702218,2.951626,-0.054384,0.007737
0.005000,3.066812,11.310244,2.331240,3.716975,2.951358,-0.053672,0.007827
0.005000,3.085470,11.310391,2.349899,3.731730,2.951096,-0.052443,0.007918
0.005000,3.104202,11.310540,2.368631,3.746485,2.950822,-0.054682,0.008010
0.005000,3.123007,11.310692,2.387438,3.761237,2.950550,-0.054547,0.008103
0.005000,3.141887,11.310846,2.406318,3.775989,2.950286,-0.052643,0.008197
0.005000,3.160840,11.311002,2.425271,3.790739,2.950006,-0.056118,0.008291
0.005000,3.179866,11.311161,2.444299,3.805487,2.949735,-0.054078,0.008386
0.005000,3.198967,11.311322,2.463400,3.820235,2.949462,-0.054643,0.008482
0.005000,3.218141,11.311485,2.482575,3.834981,2.949182,-0.056108,0.008579
0.005000,3.237389,11.311651,2.501823,3.849725,2.948913,-0.053784,0.008677
0.005000,3.256711,11.311820,2.521146,3.864468,2.948626,-0.057324,0.008776
0.005000,3.276106,11.311991,2.540542,3.879210,2.948355,-0.054155,0.008875
0.005000,3.295575,11.312165,2.560012,3.893950,2.948068,-0.057448,0.008975
0.005000,3.315118,11.312341,2.579555,3.908689,2.947794,-0.054916,0.009077
0.005000,3.334734,11.312520,2.599172,3.923427,2.947505,-0.057641,0.009179
0.005000,3.354424,11.312702,2.618863,3.938163,2.947228,-0.055381,0.009282
0.005000,3.374188,11.312887,2.638627,3.952898,2.946937,-0.058212,0.009386
0.005000,3.394025,11.313074,2.658466,3.967631,2.946660,-0.055521,0.009491
0.005000,3.413936,11.313264,2.678377,3.982363,2.946366,-0.058690,0.009596
0.005000,3.433920,11.313457,2.698363,3.997093,2.946084,-0.056525,0.009703
0.005000,3.453978,11.313652,2.718422,4.011822,2.945793,-0.058182,0.009810
0.005000,3.474110,11.313851,2.738555,4.026550,2.945503,-0.057974,0.009919
0.005000,3.494306,11.314052,2.758752,4.039419,2.573781,-74.344462,0.010028
0.005000,3.514548,11.314257,2.778995,4.048572,1.830677,-148.620806,0.010138
0.005000,3.534810,11.314463,2.799258,4.052682,0.821947,-201.745922,0.010249
0.005000,3.555059,11.314672,2.819508,4.049892,-0.558052,-275.999710,0.010360
0.005000,3.575265,11.314882,2.839715,4.041531,-1.672159,-222.821458,0.010472
0.005000,3.595412,11.315094,2.859862,4.029457,-2.414742,-148.516542,0.010584
0.005000,3.615485,11.315308,2.879937,4.014999,-2.891540,-95.359596,0.010696
0.005000,3.635484,11.315523,2.899938,4.000015,-2.996923,-21.076714,0.010808
